"","GEOID","SFHA","Flood.Factor"
"3499","22089063100",0.622555411,1
"3500","22089063200",0.155371411,0.994377035
"3501","22091951100",0,0
"3502","22093040100",0.027894002,0.438633194
"3503","22093040200",0.011486917,0.688576899
"3504","22093040300",0.040878585,0.719341062
"3505","22093040400",0.061358656,0.488677867
"3506","22093040500",0.136320305,0.326978074
"3507","22093040600",0.045766591,0.186880244
"3508","22093040700",0.334816463,0.981646274
"3509","22095070100",0.574332734,0.957958789
"3510","22095070200",0.701984276,0.999625608
"3511","22095070300",0.225541126,0.967532468
"3512","22095070400",0.264242424,0.967272727
"3513","22095070500",0.274951076,0.969993477
"3514","22095070600",0.013615734,0.615733737
"3515","22095070700",0.02027027,0.44022869
"3516","22095070800",0.012987013,0.332667333
"3517","22095070900",0.012511171,0.81590706
"3518","22095071000",0.019157088,0.955555556
"3519","22095071100",0.292315959,0.48737238
"3520","22097960100",0.33201581,0.20685112
"3521","22097960200",0.318646046,0.182667056
"3522","22097960300",0.572749911,0.221273568
"3523","22097960400",0.710459828,0.568468924
"3524","22097960500",0.351231089,0.173539009
"3525","22097960600",0.099630086,0.254254007
"3526","22097960700",0.022051282,0.299230769
"3527","22097960800",0.184276957,0.211323476
"3528","22097960900",0.437749225,0.186087727
"3529","22097961000",0.322082932,0.210221794
"3530","22097961100",0.477719528,0.146788991
"3531","22097961200",0.004033509,0.19050574
"3532","22097961300",0.190596563,0.146107179
"3533","22097961400",0.192010894,0.129369042
"3534","22097961500",0.021524664,0.078923767
"3535","22097961600",0.009571788,0.101763224
"3536","22097961700",0.155129482,0.216135458
"3537","22097961800",0.191484668,0.237811604
"3538","22097961900",0.036031042,0.120288248
"3539","22099020100",0.737153806,0.454798816
"3540","22099020200",0.376274509,0.339215686
"3541","22099020301",0.207090789,0.396620278
"3542","22099020302",0.215100021,0.230157023
"3543","22099020400",0.290408958,0.25
"3544","22099020501",0.295170455,0.31875
"3545","22099020502",0.024339721,0.039875712
"3546","22099020600",0.213867188,0.114746094
"3547","22099020800",0.083776596,0.155141844
"3548","22099020900",0.042682927,0.087108014
"3549","22099021000",0.989323844,0.882562278
"3550","22101040100",0.569969356,0.960674157
"3551","22101040200",0.539412157,0.99498998
"3552","22101040300",0.158148893,0.997987928
"3553","22101040400",0.187209302,0.992635659
"3554","22101040500",0.296905223,0.989361702
"3555","22101040600",0.161021109,0.993618066
"3556","22101040700",0.106265877,0.99915326
"3557","22101040800",0.440335754,0.972096189
"3558","22101040900",0.613585746,0.924944321
"3559","22101041000",0.360503508,0.698514239
"3560","22101041100",0.857173866,0.950727154
"3561","22101041200",0.13400335,0.498324958
"3562","22101041300",0.899076048,0.963041933
"3563","22101041400",0.336113125,0.757432922
"3564","22101041500",0.183889341,0.567941416
"3565","22101041600",0.622401073,0.993293092
"3566","22103040102",0.350034957,0.319738989
"3567","22103040103",0.025611176,0.040745052
"3568","22103040104",0.103714424,0.102749638
"3569","22103040201",0.186741363,0.204793028
"3570","22103040202",0.148655772,0.170268846
"3571","22103040303",0.265680283,0.566420071
"3572","22103040304",0.167394469,0.439956332
"3573","22103040305",0.276251605,0.319383825
"3574","22103040400",0.166924607,0.143488835
"3575","22103040501",0.223121388,0.141618497
"3576","22103040502",0.129619415,0.145063431
"3577","22103040601",0.113941019,0.27613941
"3578","22103040602",0.4375,0.447557471
"3579","22103040604",0.004854369,0.069579288
"3580","22103040605",0.209550962,0.301140413
"3581","22103040701",0.126159034,0.27367238
"3582","22103040704",0.521716914,0.308124681
"3583","22103040705",0.218856864,0.293111871
"3584","22103040706",0.193973635,0.473163842
"3585","22103040708",0.373085847,0.991647332
"3586","22103040709",0.131728045,0.878186969
"3587","22103040710",0.099810486,0.997473152
"3588","22103040801",1,1
"3589","22103040802",1,0.961838682
"3590","22103040803",0.526201819,0.973798181
"3591","22103040900",0.5,1
"3592","22103041002",0,1
"3593","22103041004",1,1
"3594","22103041101",0.202531646,0.99733511
"3595","22103041102",0.458628841,0.999527187
"3596","22103041103",0.480561555,0.881209503
"3597","22103041104",1,0.819047619
"3598","22103041202",0.815325671,0.98697318
"3599","22103041204",0.187391412,0.457930007
"3600","22103041207",0.079445145,0.177805801
"3601","22103041208",0.25198939,0.090185676
"3602","22103041209",0.036119711,0.117647059
"3603","22103041210",0.271388499,0.147265077
"3604","22103041211",0.100215053,0.199139785
"3605","22103041212",0.028749029,0.070707071
"3606","22103041300",0.521203438,0.910028653
"3607","22103990000",1,0
"3608","22105953200",0.084103063,0.111327175
"3609","22105953300",0.18675667,0.175184828
"3610","22105953400",0.122638588,0.152059461
"3611","22105953500",0.133140622,0.14504336
"3612","22105953600",0.292807129,0.175684278
"3613","22105953700",0.144177983,0.158769142
"3614","22105953800",0.498487395,0.213445378
"3615","22105953900",0.267994688,0.236918991
"3616","22105954001",0.715481171,0.741283124
"3617","22105954002",0.361614979,0.301930954
"3618","22105954101",0.290814558,0.223916811
"3619","22105954102",0.090026478,0.177405119
"3620","22105954200",0.574018127,0.5581571
"3621","22105954300",0.105341987,0.25761358
"3622","22105954400",0.511591148,0.437829294
"3623","22105954501",0.067807769,0.227123107
"3624","22105954502",0.142857143,0.239316239
"3625","22105954600",0.338983051,0.325495345
"3626","22105954700",0.224322396,0.393723252
"3627","22105954800",0.264602961,0.474293405
"3628","22109000101",0.221786834,0.522727273
"3629","22109000102",0.109597156,0.610781991
"3630","22109000201",0.128630705,0.814937759
"3631","22109000202",0.308080808,0.988636364
"3632","22109000300",0.16636528,0.998794454
"3633","22109000401",0.104930468,0.998735777
"3634","22109000402",0.11251981,0.999207607
"3635","22109000500",0.182186234,1
"3636","22109000600",0.078630005,0.999035215
"3637","22109000700",0.336991312,1
"3638","22109000800",0.506791569,0.999063232
"3639","22109000900",0.095201536,0.999616123
"3640","22109001000",0.441069259,0.999594978
"3641","22109001100",0.999517142,0.912119749
"3642","22109001201",0.75056012,0.987303958
"3643","22109001202",0.998698341,0.89781972
"3644","22109001300",0.809963548,0.961846902
"3645","22109001400",0.674027844,0.962554009
"3646","22109001500",0.058951176,0.997830018
"3647","22109001600",0.309029725,0.994952328
"3648","22109001700",0.064394778,0.98318212
"3649","22113950100",0.066929732,0.318105934
"3650","22113950200",0.233675475,0.90390915
"3651","22113950400",0.256944444,0.298202614
"3652","22113950500",0.256539477,0.649148068
"3653","22113950600",0.258789625,0.383861671
"3654","22113950700",0.148962916,0.763670647
"3655","22113950800",0.140625,0.958165323
"3656","22113950901",0.348643006,0.971468337
"3657","22113950902",0.061383567,0.591750568
"3658","22113951001",0.494871795,0.998076923
"3659","22113951002",0.297727273,0.987878788
"3660","22113951100",0.308716707,0.944007264
"3661","22113990000",0,0
"3662","22115950100",0.117267663,0.140721196
"3663","22115950200",0.088585434,0.113095238
"3664","22115950300",0.227495908,0.174468085
"3665","22115950400",0.155680225,0.105890603
"3666","22115950500",0.038945233,0.057606491
"3667","22115950600",0.117801047,0.138743455
"3668","22115950701",0.005813953,0.168604651
"3669","22115950702",0,0
"3670","22115950703",0,0.25
"3671","22115950704",0,0
"3672","22115950800",0.135817805,0.163146998
"3673","22115950900",0.079496403,0.088489209
"3674","22117950101",0.378508771,0.314912281
"3675","22117950102",0.079406308,0.096474954
"3676","22117950200",0.050966116,0.090450854
"3677","22117950300",0.085078099,0.126952476
"3678","22117950400",0.133014001,0.139646279
"3679","22117950500",0.19948994,0.162085577
"3680","22117950600",0.154423258,0.161613004
"3681","22117950700",0.089355643,0.118191527
"3682","22117950800",0.106037736,0.166037736
"3683","22117950900",0.051685393,0.124719101
"3684","22117951000",0.371208474,0.265767935
"3685","22121020100",0.006429278,0.166172107
"3686","22121020200",0.012115564,0.493010252
"3687","22121020300",0.230242689,0.261356565
"3688","22121020401",0.051282051,0.17357002
"3689","22121020402",0.023571714,0.113463843
"3690","22125951701",0.109576427,0.174953959
"3691","22125951702",0.508474576,0.610169492
"3692","22125951800",0.061205564,0.098608964
"3693","28005950300",0.056285714,0.187285714
"3694","28035010600",0.069325598,0.141696882
"3695","28039950101",0.045163088,0.108725955
"3696","28039950102",0.017025378,0.084163187
"3697","28039950200",0.002617801,0.061518325
"3698","28039950301",0.24535124,0.256198347
"3699","28039950302",0.187572366,0.19143188
"3700","28041950100",0.081912463,0.15784848
"3701","28041950200",0.214777498,0.193115029
"3702","28045030100",0.126966602,0.314104333
"3703","28045030200",0.725637181,0.883658171
"3704","28045030300",0.929357953,0.976791462
"3705","28045030400",0.688406978,0.973422469
"3706","28045030500",0.253856749,0.312809917
"3707","28045030601",0.040480962,0.11503006
"3708","28045030602",0.268481755,0.362261297
"3709","28047000100",0.996779388,0.975845411
"3710","28047000300",1,0.997008227
"3711","28047000600",0.16502947,0.410609037
"3712","28047000900",0.090909091,1
"3713","28047001201",0.058333333,0.29
"3714","28047001202",0.177481975,0.328341653
"3715","28047001300",0.112233446,0.290684624
"3716","28047001400",0.370957514,0.746353836
"3717","28047001501",0.008202324,0.223513329
"3718","28047001502",0.224984066,0.448056087
"3719","28047001600",0.312284729,0.590126292
"3720","28047001700",0.210643016,0.385070214
"3721","28047001800",0.158864542,0.477091633
"3722","28047001900",0.133464826,0.190006575
"3723","28047002000",0.138399597,0.367891293
"3724","28047002300",0.177533386,0.241162608
"3725","28047002400",0.122971819,0.193851409
"3726","28047002500",0.166666667,0
"3727","28047002600",0.197660819,0.15380117
"3728","28047002700",0.029689137,0.123646525
"3729","28047002800",0.459758551,0.601609658
"3730","28047002900",0.676813799,0.736681887
"3731","28047003000",0.986698688,0.985405505
"3732","28047003101",0.309836505,0.239077995
"3733","28047003102",0.525413119,0.56772659
"3734","28047003204",0.007498296,0.06271302
"3735","28047003205",0.098023064,0.155271829
"3736","28047003206",0.168269231,0.209579772
"3737","28047003207",0.055717054,0.065406977
"3738","28047003208",0.098557692,0.336538462
"3739","28047003301",0.360974005,0.620927937
"3740","28047003303",0.302151543,0.539289055
"3741","28047003304",0.130434783,0.328874025
"3742","28047003402",0.206518474,0.349654551
"3743","28047003403",0.21104123,0.245283019
"3744","28047003404",0.028052364,0.091904889
"3745","28047003501",0.036854171,0.083583142
"3746","28047003502",0.018086156,0.073988819
"3747","28047003504",0.011503697,0.054779512
"3748","28047003505",0.033516758,0.073786893
"3749","28047003600",0.749412686,0.914643696
"3750","28047003700",0.172523962,0.242811502
"3751","28047003800",0.268189509,0.588832487
"3752","28047003900",0.737829614,0.957403651
"3753","28047980000",0.089285714,0.392857143
"3754","28047990000",0,0
"3755","28059040101",0.234077599,0.277452416
"3756","28059040102",0.149898167,0.221181263
"3757","28059040201",0.08684423,0.151251009
"3758","28059040203",0.045290581,0.098196393
"3759","28059040204",0.061275186,0.083908363
"3760","28059040300",0.46874074,0.552592593
"3761","28059040400",0.146979702,0.216678895
"3762","28059040500",0.265779304,0.380420781
"3763","28059040600",0.151394422,0.238645418
"3764","28059040700",0.126522328,0.260036085
"3765","28059040800",0.061794998,0.155958803
"3766","28059040900",0.566633166,0.833567839
"3767","28059041000",0.348408104,0.65593343
"3768","28059041100",0.373088685,0.76647206
"3769","28059041300",0.542947559,0.764692586
"3770","28059041400",0.263462652,0.779386219
"3771","28059041500",0.190429688,0.4140625
"3772","28059041600",0.419787986,0.557597173
"3773","28059041700",0.003430532,0.379931389
"3774","28059041800",0.030588236,0.191764706
"3775","28059041900",0.318181818,0.916144201
"3776","28059042000",0.903946389,1
"3777","28059042100",0.999214454,1
"3778","28059042200",0.730903995,0.989488437
"3779","28059042500",1,0.998582566
"3780","28059042600",0.999244142,0.999244142
"3781","28059042700",0.879914984,0.974495218
"3782","28059042900",0.887088608,0.996962025
"3783","28073020600",0.037771842,0.10034338
"3784","28091950500",0.150952986,0.241677255
"3785","28109950100",0.075659758,0.139653415
"3786","28109950200",0.116618721,0.186324408
"3787","28109950300",0.002458512,0.046097111
"3788","28109950401",0.196469366,0.196884735
"3789","28109950402",0.187297473,0.123784835
"3790","28109950501",0.083381088,0.115472779
"3791","28109950502",0.069972949,0.15581605
"3792","28109950600",0.114701866,0.137005007
"3793","28109950700",0.098723405,0.150638298
"3794","28111950101",0.082457983,0.141544118
"3795","28111950102",0.184349355,0.218347011
"3796","28111950200",0.210982001,0.227386648
"3797","28113950700",0.032919589,0.133027523
"3798","28131020100",0.013413506,0.083256244
"3799","28131020201",0.066948326,0.145758856
"3800","28131020202",0.025964392,0.128152819
"3801","28147950300",0.052015788,0.155342543
"3802","28153950100",0.097245835,0.138048283
"3803","28153950400",0.108108108,0.160451591
"3804","28157950200",0.201174743,0.269823789
"3805","48005001001",0.043744532,0.045056868
"3806","48005001002",0.093123772,0.085658153
"3807","48005001300",0.054479419,0.090626081
"3808","48007950100",0.333132385,0.668435013
"3809","48007950200",0.605193076,0.774966711
"3810","48007950300",0.020861678,0.27324263
"3811","48007950400",0.196652719,0.506694561
"3812","48007950500",0.26311787,0.520608365
"3813","48013960100",0.122837673,0.101170715
"3814","48015760100",0.114334471,0.110352673
"3815","48015760200",0.153762268,0.129498364
"3816","48015760300",0.034784511,0.082914023
"3817","48015760400",0.047521717,0.065661727
"3818","48015760501",0.031751022,0.058472179
"3819","48015760502",0.154441454,0.094885599
"3820","48021950600",0.088850719,0.091349157
"3821","48025950100",0.10056843,0.094884128
"3822","48025950201",0.206140351,0.112573099
"3823","48025950202",0.060128142,0.078610153
"3824","48025950300",0.086413827,0.079692751
"3825","48025950400",0.172262774,0.190510949
"3826","48025950500",0.065016778,0.119966443
"3827","48025950600",0.075351793,0.087153881
"3828","48039660100",0.139913752,0.145663632
"3829","48039660200",0.045296167,0.116918312
"3830","48039660300",0.098034144,0.069063632
"3831","48039660400",0.199092742,0.228074597
"3832","48039660500",0.207022529,0.24132332
